timestamp,zone_id,vehicle_count,AQI,energy_consumption,anomaly_score
2024-05-31 18:00:00,Z4,8539.5,63.9,827.5624999999999,-0.00789295700775694
2024-06-13 07:00:00,Z6,7654.0,137.29999999999998,536.3,-0.00788331841358747
2024-04-10 18:00:00,Z6,6962.0,137.29999999999998,731.3,-0.007842002402350001
2024-05-22 20:00:00,Z4,8539.5,79.6,827.5624999999999,-0.007827557574027089
2024-01-18 18:00:00,Z6,8492.0,137.29999999999998,722.9,-0.007802992026337829
2024-02-26 20:00:00,Z3,7070.0,122.9,778.6,-0.00779365844609381
2024-01-28 13:00:00,Z5,1499.0,39.0,565.9,-0.00776272988701554
2024-01-26 20:00:00,Z6,7363.0,137.29999999999998,702.9,-0.0077625565639831695
2024-06-20 18:00:00,Z4,8539.5,59.9,827.5624999999999,-0.007752730917226502
2024-05-24 20:00:00,Z1,7817.0,107.8,820.2,-0.007750508480564355
2024-03-21 17:00:00,Z6,7359.0,137.29999999999998,561.6,-0.007712890230599512
2024-05-01 20:00:00,Z6,7165.0,137.29999999999998,732.7,-0.00766347454070504
2024-02-28 18:00:00,Z4,8539.5,73.1,827.5624999999999,-0.007589140356396351
2024-03-20 19:00:00,Z1,7599.0,106.3,827.5624999999999,-0.0075886042072664806
2024-03-10 21:00:00,Z5,1720.0,57.9,788.7,-0.007584460389798764
2024-05-10 09:00:00,Z1,8539.5,120.2,708.3,-0.00758001915563844
2024-03-02 22:00:00,Z4,2508.0,36.5,622.0,-0.007562384143341094
2024-04-05 19:00:00,Z4,8539.5,74.6,802.7,-0.007479230767430178
2024-03-29 17:00:00,Z6,7702.0,137.29999999999998,586.0,-0.007457181842799643
2024-01-23 19:00:00,Z4,4995.0,31.6,827.5624999999999,-0.007407955863046434
2024-01-05 18:00:00,Z6,7595.0,136.2,709.5,-0.007397418877529316
2024-03-11 20:00:00,Z2,8539.5,117.3,800.9,-0.007378548238029081
2024-05-27 17:00:00,Z6,7760.0,137.29999999999998,574.4,-0.007372373387702025
2024-04-08 20:00:00,Z5,7922.0,86.4,773.3,-0.0073472061146292456
2024-06-17 20:00:00,Z6,8091.0,137.29999999999998,706.6,-0.007316899415386158
2024-02-15 08:00:00,Z6,7646.0,137.29999999999998,606.7,-0.00725693796946103
2024-03-03 21:00:00,Z4,3273.0,47.5,827.5624999999999,-0.0072039756748186745
2024-03-14 07:00:00,Z4,8539.5,74.4,759.4,-0.007197628810605927
2024-01-16 19:00:00,Z4,8539.5,84.7,813.5,-0.007164069137168605
2024-01-08 20:00:00,Z4,8539.5,72.5,808.5,-0.007143114377365922
2024-05-01 18:00:00,Z1,7991.0,108.5,821.7,-0.007123281732631437
2024-06-11 17:00:00,Z6,7101.0,137.2,538.0,-0.007100600423734504
2024-04-21 02:00:00,Z4,2996.0,35.2,696.0,-0.007052813022323967
2024-03-01 18:00:00,Z6,8035.0,137.29999999999998,754.8,-0.0069677087165952445
2024-05-17 18:00:00,Z6,7278.0,137.29999999999998,699.1,-0.006954121923637757
2024-01-03 18:00:00,Z4,8539.5,83.6,819.1,-0.006942052689380973
2024-04-22 19:00:00,Z4,8539.5,79.5,827.5624999999999,-0.006854122763842563
2024-05-28 18:00:00,Z4,8539.5,71.0,789.8,-0.006842783233272587
2024-03-14 20:00:00,Z1,7572.0,102.4,827.5624999999999,-0.006770440854821258
2024-03-19 17:00:00,Z6,7427.0,137.29999999999998,554.5,-0.006742580980047652
2024-06-24 17:00:00,Z6,6898.0,135.5,540.3,-0.006668533440519542
2024-06-21 20:00:00,Z6,7947.0,137.29999999999998,753.0,-0.006642194980843952
2024-03-22 18:00:00,Z4,8539.5,69.7,827.5624999999999,-0.006552380564605165
2024-02-17 21:00:00,Z3,1538.0,65.3,745.5,-0.006418026740469651
2024-01-28 01:00:00,Z4,2393.0,36.9,670.7,-0.006381752958881215
2024-05-07 17:00:00,Z6,7027.0,137.29999999999998,546.6,-0.0063747462137850874
2024-01-15 17:00:00,Z6,7752.0,137.29999999999998,542.4,-0.006291767707293783
2024-02-01 20:00:00,Z4,8539.5,86.2,817.0,-0.006270031462840442
2024-04-15 08:00:00,Z4,8539.5,70.3,730.9,-0.006247175711129205
2024-05-02 20:00:00,Z4,8539.5,88.5,823.9,-0.006241253363814314
2024-03-08 18:00:00,Z4,8539.5,82.4,827.5624999999999,-0.006218419647114448
2024-03-27 19:00:00,Z6,7505.0,137.29999999999998,709.0,-0.006209092738216904
2024-04-06 21:00:00,Z3,1656.0,73.5,796.1,-0.006175403186651995
2024-05-02 17:00:00,Z6,7536.0,137.29999999999998,561.8,-0.006143463066302535
2024-03-02 19:00:00,Z4,5022.0,38.3,827.5624999999999,-0.006127808267605617
2024-05-16 09:00:00,Z6,7540.0,134.5,599.4,-0.006108983637354348
2024-04-22 20:00:00,Z6,7400.0,137.29999999999998,706.4,-0.0059619440376895705
2024-02-19 20:00:00,Z6,7719.0,137.29999999999998,713.2,-0.00593920448753571
2024-06-12 17:00:00,Z6,7713.0,137.29999999999998,546.2,-0.005926308878490216
2024-01-23 08:00:00,Z6,8139.0,137.29999999999998,567.7,-0.005844779311545922
2024-03-11 08:00:00,Z6,7616.0,137.29999999999998,647.2,-0.005803340300591375
2024-06-07 18:00:00,Z6,8390.0,137.29999999999998,726.1,-0.005789699411141158
2024-03-13 07:00:00,Z6,8250.0,137.29999999999998,627.8,-0.0057571143650534395
2024-03-29 20:00:00,Z4,8539.5,74.2,827.5624999999999,-0.005747621327431229
2024-06-18 08:00:00,Z6,8244.0,137.29999999999998,572.1,-0.005715902185216337
2024-02-10 03:00:00,Z4,1620.0,31.4,688.9,-0.005708110185296045
2024-02-29 18:00:00,Z4,8539.5,79.3,827.5624999999999,-0.005687235877291252
2024-03-25 20:00:00,Z4,8539.5,81.6,827.5624999999999,-0.00556298811865874
2024-02-26 18:00:00,Z4,8539.5,60.9,827.5624999999999,-0.0054528965708140475
2024-01-06 19:00:00,Z4,5400.0,39.7,806.8,-0.005447711184692006
2024-04-22 18:00:00,Z6,7535.0,137.29999999999998,748.0,-0.005427500780115335
2024-04-08 07:00:00,Z6,7693.0,137.29999999999998,643.0,-0.005402901818468697
2024-02-23 19:00:00,Z4,8539.5,82.6,827.5624999999999,-0.005304398132077948
2024-02-23 18:00:00,Z4,8539.5,63.5,827.5624999999999,-0.005296202499276204
2024-06-21 07:00:00,Z6,7754.0,137.29999999999998,563.4,-0.0051776782463803794
2024-04-18 18:00:00,Z6,7411.0,137.29999999999998,737.0,-0.005177043972557471
2024-05-31 20:00:00,Z4,8539.5,67.0,804.3,-0.005174256814239442
2024-06-03 21:00:00,Z4,8174.0,69.1,827.5624999999999,-0.005134050313851057
2024-04-29 18:00:00,Z6,7781.0,137.29999999999998,757.5,-0.005061421434996105
2024-01-31 20:00:00,Z4,8539.5,76.1,810.3,-0.004919735619200005
2024-02-01 20:00:00,Z1,7323.0,99.3,827.5624999999999,-0.00490595050102538
2024-03-10 21:00:00,Z3,1929.0,64.7,806.5,-0.0047994388129857235
2024-01-01 20:00:00,Z4,8539.5,85.2,806.4,-0.004776941867426054
2024-05-15 18:00:00,Z6,7726.0,137.29999999999998,734.9,-0.004772536077380485
2024-03-27 20:00:00,Z4,8539.5,85.6,827.5624999999999,-0.004668164307880196
2024-02-20 21:00:00,Z4,3880.0,33.9,827.5624999999999,-0.004624380321464838
2024-03-25 18:00:00,Z3,5665.0,97.5,776.8,-0.004593545685169675
2024-01-24 20:00:00,Z6,7133.0,137.29999999999998,716.2,-0.004580352952062605
2024-02-29 20:00:00,Z4,8469.0,63.7,822.2,-0.004530571968457298
2024-06-17 19:00:00,Z6,7543.0,135.9,727.1,-0.004484472093008507
2024-02-10 05:00:00,Z1,1423.0,41.2,735.3,-0.004392950926985328
2024-06-10 19:00:00,Z1,7301.0,96.0,827.5624999999999,-0.004376463285425958
2024-05-09 19:00:00,Z2,8477.0,111.7,745.0,-0.004369094011979269
2024-06-07 07:00:00,Z2,8489.0,111.2,562.5,-0.004276152191339255
2024-05-30 19:00:00,Z4,8314.0,79.8,817.0,-0.0042478244253993935
2024-05-20 20:00:00,Z1,7819.0,117.3,827.5624999999999,-0.004072229249413195
2024-03-10 20:00:00,Z4,6225.0,56.8,827.5624999999999,-0.0040312149305024025
2024-05-23 07:00:00,Z4,8539.5,70.0,698.5,-0.004024307978707009
2024-06-20 19:00:00,Z6,7483.0,137.29999999999998,719.9,-0.004000199526512982
2024-01-02 17:00:00,Z6,7158.0,137.29999999999998,541.1,-0.003980913900319183
2024-05-01 21:00:00,Z4,5450.0,55.1,827.5624999999999,-0.003972705794256126
2024-01-15 07:00:00,Z6,7604.0,137.29999999999998,570.0,-0.0039705212240825905
2024-06-27 09:00:00,Z3,6268.0,119.6,550.8,-0.0038362135869045577
2024-06-18 18:00:00,Z3,6650.0,119.4,769.5,-0.0038312685397760005
2024-03-19 19:00:00,Z6,7924.0,137.29999999999998,754.7,-0.0037859507514163004
2024-02-23 08:00:00,Z6,7562.0,137.29999999999998,623.5,-0.0037419462394016056
2024-06-10 18:00:00,Z4,8539.5,85.0,827.5624999999999,-0.0036935118358567554
2024-03-08 09:00:00,Z6,8174.0,137.29999999999998,604.5,-0.0036704309063020357
2024-03-25 18:00:00,Z4,8085.0,65.9,827.5624999999999,-0.0036644247135160235
2024-01-09 17:00:00,Z6,7831.0,137.29999999999998,552.0,-0.003663254676779304
2024-06-20 19:00:00,Z4,8539.5,74.2,823.5,-0.003661469783118876
2024-06-04 18:00:00,Z4,8539.5,73.4,827.5624999999999,-0.003641472662630374
2024-04-30 19:00:00,Z6,6883.0,133.8,724.8,-0.0035020151446929493
2024-02-15 17:00:00,Z6,7779.0,137.29999999999998,564.4,-0.0034587063553672692
2024-01-17 09:00:00,Z4,8539.5,65.9,672.9,-0.003424061114888022
2024-04-23 18:00:00,Z4,8308.0,86.1,827.5624999999999,-0.003404426047396103
2024-03-21 19:00:00,Z1,7373.0,105.1,827.5624999999999,-0.003281528077122231
2024-04-16 19:00:00,Z6,7343.0,137.29999999999998,737.6,-0.0032782715038266463
2024-03-29 18:00:00,Z3,6454.0,130.2,779.6,-0.003265252579931821
2024-05-15 07:00:00,Z6,8150.0,137.29999999999998,611.3,-0.003240696234223961
2024-05-29 18:00:00,Z4,8539.5,83.9,807.5,-0.0030368761976807823
2024-06-09 10:00:00,Z2,1924.0,38.6,554.8,-0.0028868164686092213
2024-05-31 21:00:00,Z4,4834.0,40.8,827.5624999999999,-0.0028859628431838757
2024-03-12 20:00:00,Z4,8539.5,80.0,827.5624999999999,-0.002805718254860423
2024-03-04 17:00:00,Z6,7141.0,125.7,534.9,-0.0027840255861305563
2024-02-06 20:00:00,Z1,7531.0,120.5,827.5624999999999,-0.002713105775952851
2024-04-05 20:00:00,Z6,7335.0,137.29999999999998,758.2,-0.002501746391769588
2024-06-16 10:00:00,Z3,1222.0,29.8,576.7,-0.002374216628173831
2024-02-14 18:00:00,Z4,8539.5,68.4,817.7,-0.0023243230659890646
2024-05-25 21:00:00,Z1,1890.0,51.0,827.5624999999999,-0.0022736334442078343
2024-04-04 18:00:00,Z6,7720.0,137.29999999999998,741.7,-0.0022404957553872062
2024-06-23 17:00:00,Z4,3194.0,22.1,624.4,-0.0021957239504524217
2024-05-29 08:00:00,Z6,7829.0,137.29999999999998,572.7,-0.0021656163717148624
2024-02-06 17:00:00,Z6,6850.0,131.3,556.8,-0.0021244042465676793
2024-02-08 20:00:00,Z6,7008.0,137.0,698.3,-0.00208146259983355
2024-06-11 08:00:00,Z2,8539.5,120.9,581.2,-0.0020054134774494248
2024-04-28 04:00:00,Z1,1871.0,57.2,733.3,-0.0019898173798619245
2024-03-17 21:00:00,Z4,2843.0,51.3,827.5624999999999,-0.0019882671518115513
2024-01-05 17:00:00,Z6,7376.0,137.29999999999998,558.1,-0.001957934594777555
2024-01-09 20:00:00,Z6,7200.0,137.29999999999998,729.3,-0.0019198991844020519
2024-01-26 20:00:00,Z4,8539.5,66.0,827.5624999999999,-0.001904276161847962
2024-03-30 03:00:00,Z4,2230.0,28.0,680.9,-0.0018990458690703038
2024-02-05 20:00:00,Z6,7024.0,137.29999999999998,686.2,-0.0018215568096013879
2024-05-16 20:00:00,Z4,8539.5,63.1,820.4,-0.0018146363199254
2024-04-12 19:00:00,Z4,8539.5,63.7,827.5624999999999,-0.0016945892423450015
2024-02-16 17:00:00,Z6,6811.0,128.9,537.8,-0.0016433217240057196
2024-06-01 10:00:00,Z4,2072.0,32.6,665.7,-0.0016086710693681283
2024-05-17 20:00:00,Z4,8539.5,76.7,827.5624999999999,-0.0015900987734263072
2024-04-04 20:00:00,Z5,8132.0,95.0,787.2,-0.0015899825653024058
2024-01-16 09:00:00,Z6,7387.0,137.29999999999998,584.4,-0.0014399590149009045
2024-06-24 08:00:00,Z6,7618.0,137.29999999999998,565.0,-0.0014269449601734818
2024-05-13 20:00:00,Z6,8221.0,137.29999999999998,717.5,-0.0013743537958219587
2024-03-30 10:00:00,Z4,2058.0,39.5,691.0,-0.0013715742810190834
2024-06-17 20:00:00,Z1,7257.0,103.4,827.5624999999999,-0.0013650919064844835
2024-06-27 20:00:00,Z4,8539.5,78.5,817.6,-0.0013612795687596435
2024-04-17 17:00:00,Z6,7117.0,131.9,542.2,-0.001302804724212403
2024-03-13 08:00:00,Z6,7647.0,137.29999999999998,572.8,-0.0012613949691232529
2024-01-28 21:00:00,Z4,2745.0,39.8,796.9,-0.0012509725620023504
2024-01-29 17:00:00,Z6,7544.0,137.29999999999998,545.2,-0.0011981956924139725
2024-02-15 19:00:00,Z1,7401.0,104.5,827.5624999999999,-0.001183120747511146
2024-04-05 20:00:00,Z5,7936.0,101.0,802.5,-0.0011164316889943349
2024-01-04 17:00:00,Z6,7449.0,137.29999999999998,544.3,-0.0010241074785841686
2024-05-01 20:00:00,Z1,7545.0,103.1,820.8,-0.0010108207149587267
2024-03-31 21:00:00,Z3,1900.0,76.9,790.8,-0.0009263435217725657
2024-01-02 17:00:00,Z2,8464.0,116.5,543.3,-0.000922368756895775
2024-05-28 20:00:00,Z4,8539.5,79.0,824.6,-0.0008870580478712586
2024-02-21 20:00:00,Z1,7364.0,117.4,827.5624999999999,-0.0008556239812872457
2024-02-13 17:00:00,Z6,7953.0,137.29999999999998,556.1,-0.0008207511850746307
2024-03-05 19:00:00,Z4,8303.0,69.5,827.4,-0.0008172165303999002
2024-06-10 20:00:00,Z6,7423.0,137.29999999999998,688.9,-0.0008046413845800293
2024-04-29 17:00:00,Z2,8539.5,113.5,540.0,-0.0007371086610814537
2024-06-19 07:00:00,Z2,8539.5,117.9,568.1,-0.0007129723569462287
2024-01-14 20:00:00,Z4,5963.0,45.4,810.6,-0.0006426705883499917
2024-05-20 17:00:00,Z6,7262.0,132.0,541.0,-0.0006227181006049909
2024-02-09 19:00:00,Z4,8539.5,70.5,815.5,-0.0006226735551067009
2024-05-21 19:00:00,Z4,8539.5,73.5,796.9,-0.0006209678483775072
2024-06-06 17:00:00,Z6,6971.0,137.29999999999998,550.4,-0.0006176044456172036
2024-03-10 19:00:00,Z4,5093.0,38.7,827.5624999999999,-0.000581542133212154
2024-06-03 09:00:00,Z6,7439.0,137.29999999999998,561.8,-0.0005624485599192708
2024-02-02 18:00:00,Z4,8539.5,66.8,827.5624999999999,-0.0005593536503790686
2024-01-17 20:00:00,Z6,7145.0,137.29999999999998,739.0,-0.0005044051562969054
2024-01-02 18:00:00,Z4,8539.5,78.6,801.7,-0.0004856438402084384
2024-05-23 17:00:00,Z6,7337.0,137.29999999999998,544.7,-0.00043295874032223125
2024-05-30 20:00:00,Z4,8539.5,68.5,798.5,-0.00038019242986531143
2024-06-20 09:00:00,Z6,7395.0,132.3,548.9,-0.0003428266606383401
2024-01-31 18:00:00,Z6,8339.0,137.29999999999998,731.3,-0.0002702904539192419
2024-04-10 18:00:00,Z4,8539.5,72.0,823.7,-0.0002526094515773458
2024-01-30 20:00:00,Z4,8539.5,66.9,827.5624999999999,-0.00022059288465658966
2024-01-01 17:00:00,Z2,8073.0,116.6,549.8,-0.00018284806197821357
2024-06-03 09:00:00,Z4,8539.5,65.3,675.3,-0.00011837348786258861
2024-03-10 21:00:00,Z1,2105.0,65.6,827.5624999999999,-7.987338878079342e-05
2024-01-24 20:00:00,Z5,8539.5,103.4,762.2,-4.858011688990693e-05
2024-03-05 20:00:00,Z2,8231.0,97.3,766.8,-1.2284746197188667e-05
